,run,epoch,loss ,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle,num_workers
0,1,1,2.1999366164207457,0.172175,8.137449979782104,10.820398330688477,0.01,1000,True,1
1,1,1,2.1999366164207457,0.172175,8.137449979782104,10.820398330688477,0.01,1000,True,1
2,1,1,2.1999366164207457,0.172175,8.137449979782104,10.820398330688477,0.01,1000,True,1
3,1,1,2.1999366164207457,0.172175,8.137449979782104,10.820398330688477,0.01,1000,True,1
4,1,2,1.9664358049631119,0.24855,8.630161046981812,19.73342227935791,0.01,1000,True,1
5,1,2,1.9664358049631119,0.24855,8.630161046981812,19.73342227935791,0.01,1000,True,1
6,1,2,1.9664358049631119,0.24855,8.630161046981812,19.73342227935791,0.01,1000,True,1
7,1,2,1.9664358049631119,0.24855,8.630161046981812,19.73342227935791,0.01,1000,True,1
8,1,3,1.7726130068302155,0.313875,8.053778648376465,28.014240741729736,0.01,1000,True,1
9,1,3,1.7726130068302155,0.313875,8.053778648376465,28.014240741729736,0.01,1000,True,1
10,1,3,1.7726130068302155,0.313875,8.053778648376465,28.014240741729736,0.01,1000,True,1
11,1,3,1.7726130068302155,0.313875,8.053778648376465,28.014240741729736,0.01,1000,True,1
12,1,4,1.6692105621099471,0.36765,8.02700161933899,36.2981059551239,0.01,1000,True,1
13,1,4,1.6692105621099471,0.36765,8.02700161933899,36.2981059551239,0.01,1000,True,1
14,1,4,1.6692105621099471,0.36765,8.02700161933899,36.2981059551239,0.01,1000,True,1
15,1,4,1.6692105621099471,0.36765,8.02700161933899,36.2981059551239,0.01,1000,True,1
16,1,5,1.5997626453638076,0.409875,8.977022886276245,45.54886245727539,0.01,1000,True,1
17,1,5,1.5997626453638076,0.409875,8.977022886276245,45.54886245727539,0.01,1000,True,1
18,1,5,1.5997626453638076,0.409875,8.977022886276245,45.54886245727539,0.01,1000,True,1
19,1,5,1.5997626453638076,0.409875,8.977022886276245,45.54886245727539,0.01,1000,True,1
20,1,6,1.5451456725597381,0.434925,8.728002309799194,54.535786628723145,0.01,1000,True,1
21,1,6,1.5451456725597381,0.434925,8.728002309799194,54.535786628723145,0.01,1000,True,1
22,1,6,1.5451456725597381,0.434925,8.728002309799194,54.535786628723145,0.01,1000,True,1
23,1,6,1.5451456725597381,0.434925,8.728002309799194,54.535786628723145,0.01,1000,True,1
24,1,7,1.4980080097913742,0.4542,8.670189380645752,63.46311902999878,0.01,1000,True,1
25,1,7,1.4980080097913742,0.4542,8.670189380645752,63.46311902999878,0.01,1000,True,1
26,1,7,1.4980080097913742,0.4542,8.670189380645752,63.46311902999878,0.01,1000,True,1
27,1,7,1.4980080097913742,0.4542,8.670189380645752,63.46311902999878,0.01,1000,True,1
28,1,8,1.4518941551446916,0.4765,8.078455924987793,71.81752967834473,0.01,1000,True,1
29,1,8,1.4518941551446916,0.4765,8.078455924987793,71.81752967834473,0.01,1000,True,1
30,1,8,1.4518941551446916,0.4765,8.078455924987793,71.81752967834473,0.01,1000,True,1
31,1,8,1.4518941551446916,0.4765,8.078455924987793,71.81752967834473,0.01,1000,True,1
32,1,9,1.4370294272899629,0.48495,8.99494457244873,81.06249070167542,0.01,1000,True,1
33,1,9,1.4370294272899629,0.48495,8.99494457244873,81.06249070167542,0.01,1000,True,1
34,1,9,1.4370294272899629,0.48495,8.99494457244873,81.06249070167542,0.01,1000,True,1
35,1,9,1.4370294272899629,0.48495,8.99494457244873,81.06249070167542,0.01,1000,True,1
36,1,10,1.4223916172981261,0.4893,7.943148136138916,89.18699026107788,0.01,1000,True,1
37,1,10,1.4223916172981261,0.4893,7.943148136138916,89.18699026107788,0.01,1000,True,1
38,1,10,1.4223916172981261,0.4893,7.943148136138916,89.18699026107788,0.01,1000,True,1
39,1,10,1.4223916172981261,0.4893,7.943148136138916,89.18699026107788,0.01,1000,True,1
40,1,11,1.4085623383522035,0.49945,9.003410816192627,98.44934463500977,0.01,1000,True,1
41,1,11,1.4085623383522035,0.49945,9.003410816192627,98.44934463500977,0.01,1000,True,1
42,1,11,1.4085623383522035,0.49945,9.003410816192627,98.44934463500977,0.01,1000,True,1
43,1,11,1.4085623383522035,0.49945,9.003410816192627,98.44934463500977,0.01,1000,True,1
44,1,12,1.3757050931453705,0.5133,8.603902339935303,107.29558849334717,0.01,1000,True,1
45,1,12,1.3757050931453705,0.5133,8.603902339935303,107.29558849334717,0.01,1000,True,1
46,1,12,1.3757050931453705,0.5133,8.603902339935303,107.29558849334717,0.01,1000,True,1
47,1,12,1.3757050931453705,0.5133,8.603902339935303,107.29558849334717,0.01,1000,True,1
48,1,13,1.3466286092996598,0.5262,7.892446041107178,115.45572137832642,0.01,1000,True,1
49,1,13,1.3466286092996598,0.5262,7.892446041107178,115.45572137832642,0.01,1000,True,1
50,1,13,1.3466286092996598,0.5262,7.892446041107178,115.45572137832642,0.01,1000,True,1
51,1,13,1.3466286092996598,0.5262,7.892446041107178,115.45572137832642,0.01,1000,True,1
52,1,14,1.3419372022151947,0.528375,8.376005172729492,124.17103552818298,0.01,1000,True,1
53,1,14,1.3419372022151947,0.528375,8.376005172729492,124.17103552818298,0.01,1000,True,1
54,1,14,1.3419372022151947,0.528375,8.376005172729492,124.17103552818298,0.01,1000,True,1
55,1,14,1.3419372022151947,0.528375,8.376005172729492,124.17103552818298,0.01,1000,True,1
56,1,15,1.3302242070436479,0.532,8.200817346572876,132.64700651168823,0.01,1000,True,1
57,1,15,1.3302242070436479,0.532,8.200817346572876,132.64700651168823,0.01,1000,True,1
